timestamp_utc,region,probe_id,target,rtt_values,rtt_avg
2025-10-21 19:37:54,Ceske_Budejovice,1003575,cesnet.cz,"[5.67813, 5.448988, 5.564519]",5.56
2025-10-21 12:22:55,Ceske_Budejovice,1003575,cesnet.cz,"[5.646924, 5.274809, 5.756614]",5.56
2025-10-22 00:22:54,Ceske_Budejovice,1003575,cesnet.cz,"[5.608044, 5.801423, 5.294735]",5.57
2025-10-21 18:37:56,Ceske_Budejovice,1003575,cesnet.cz,"[6.022561, 5.15448, 5.566359]",5.58
2025-10-22 04:22:56,Ceske_Budejovice,1003575,cesnet.cz,"[6.284426, 5.016948, 5.424026]",5.58
2025-10-21 20:23:09,Ceske_Budejovice,795,cesnet.cz,"[5.450497, 5.584129, 5.694721]",5.58
2025-10-21 19:53:10,Ceske_Budejovice,795,cesnet.cz,"[5.462785, 5.53805, 5.73773]",5.58
2025-10-22 01:38:34,Ceske_Budejovice,1009194,cesnet.cz,"[5.056063, 6.884169, 4.816095]",5.59
2025-10-21 17:08:09,Ceske_Budejovice,795,cesnet.cz,"[5.589505, 5.789186, 5.402114]",5.59
2025-10-22 00:52:55,Ceske_Budejovice,1003575,cesnet.cz,"[5.054392, 5.57068, 6.134173]",5.59
2025-10-22 00:53:09,Ceske_Budejovice,795,cesnet.cz,"[5.786113, 5.544193, 5.464321]",5.6
2025-10-22 00:37:54,Ceske_Budejovice,1003575,cesnet.cz,"[5.798621, 5.374742, 5.652768]",5.61
2025-10-21 23:08:08,Ceske_Budejovice,795,cesnet.cz,"[5.460481, 5.283841, 6.094081]",5.61
2025-10-21 11:38:11,Ceske_Budejovice,795,cesnet.cz,"[5.620225, 5.448962, 5.775361]",5.61
2025-10-22 03:23:34,Ceske_Budejovice,1009194,cesnet.cz,"[5.281965, 6.766524, 4.781007]",5.61
2025-10-22 03:53:09,Ceske_Budejovice,795,cesnet.cz,"[5.687041, 5.433601, 5.717762]",5.61
2025-10-21 22:23:33,Ceske_Budejovice,1009194,cesnet.cz,"[5.143842, 4.915945, 6.800582]",5.62
2025-10-21 13:53:10,Ceske_Budejovice,795,cesnet.cz,"[5.491202, 5.590274, 5.769985]",5.62
2025-10-22 00:23:11,Ceske_Budejovice,795,cesnet.cz,"[5.724673, 5.719298, 5.429762]",5.62
2025-10-22 04:38:08,Ceske_Budejovice,795,cesnet.cz,"[5.577985, 5.925121, 5.345281]",5.62
2025-10-21 23:23:10,Ceske_Budejovice,795,cesnet.cz,"[5.62253, 5.750785, 5.552641]",5.64
2025-10-22 04:23:09,Ceske_Budejovice,795,cesnet.cz,"[5.588737, 5.638657, 5.68013]",5.64
2025-10-22 05:53:34,Ceske_Budejovice,1009194,cesnet.cz,"[5.088161, 5.309313, 6.519136]",5.64
2025-10-21 19:22:55,Ceske_Budejovice,1003575,cesnet.cz,"[5.539797, 5.200165, 6.176337]",5.64
2025-10-22 02:53:10,Ceske_Budejovice,795,cesnet.cz,"[5.890562, 5.48429, 5.54957]",5.64
2025-10-22 04:38:31,Ceske_Budejovice,1009194,cesnet.cz,"[5.335771, 4.779725, 6.849292]",5.65
2025-10-22 07:37:56,Ceske_Budejovice,1003575,cesnet.cz,"[6.263545, 5.344658, 5.331217]",5.65
2025-10-21 19:07:56,Ceske_Budejovice,1003575,cesnet.cz,"[5.631804, 5.767817, 5.551237]",5.65
2025-10-21 16:38:10,Ceske_Budejovice,795,cesnet.cz,"[5.578754, 5.698561, 5.663233]",5.65
2025-10-21 09:53:11,Ceske_Budejovice,795,cesnet.cz,"[5.80301, 5.410561, 5.77229]",5.66
2025-10-22 03:08:11,Ceske_Budejovice,795,cesnet.cz,"[5.614081, 6.06029, 5.347586]",5.67
2025-10-21 17:37:54,Ceske_Budejovice,1003575,cesnet.cz,"[5.260729, 6.223698, 5.558437]",5.68
2025-10-21 17:23:09,Ceske_Budejovice,795,cesnet.cz,"[5.510401, 5.758465, 5.779969]",5.68
2025-10-21 10:53:09,Ceske_Budejovice,795,cesnet.cz,"[5.850626, 5.715457, 5.508865]",5.69
2025-10-22 05:07:57,Ceske_Budejovice,1003575,cesnet.cz,"[6.124413, 5.748138, 5.183684]",5.69
2025-10-22 00:38:10,Ceske_Budejovice,795,cesnet.cz,"[5.960449, 5.627905, 5.472001]",5.69
2025-10-22 05:23:08,Ceske_Budejovice,795,cesnet.cz,"[5.671682, 5.369089, 6.032641]",5.69
2025-10-21 22:53:11,Ceske_Budejovice,795,cesnet.cz,"[5.629441, 5.575682, 5.89517]",5.7
2025-10-21 11:22:56,Ceske_Budejovice,1003575,cesnet.cz,"[6.294585, 5.345617, 5.463148]",5.7
2025-10-21 13:38:32,Ceske_Budejovice,1009194,cesnet.cz,"[5.276253, 5.048327, 6.818125]",5.71
2025-10-22 01:37:55,Ceske_Budejovice,1003575,cesnet.cz,"[5.792462, 5.553719, 5.797022]",5.71
2025-10-21 14:23:08,Ceske_Budejovice,795,cesnet.cz,"[6.158593, 5.437441, 5.531905]",5.71
2025-10-21 23:53:09,Ceske_Budejovice,795,cesnet.cz,"[5.87981, 5.707009, 5.564929]",5.72
2025-10-21 19:08:10,Ceske_Budejovice,795,cesnet.cz,"[5.592577, 5.564161, 6.051841]",5.74
2025-10-21 18:53:09,Ceske_Budejovice,795,cesnet.cz,"[5.558017, 5.958145, 5.703938]",5.74
2025-10-21 13:23:11,Ceske_Budejovice,795,cesnet.cz,"[5.659393, 5.93357, 5.61485]",5.74
2025-10-22 02:23:11,Ceske_Budejovice,795,cesnet.cz,"[5.866753, 5.683201, 5.677825]",5.74
2025-10-21 11:23:11,Ceske_Budejovice,795,cesnet.cz,"[6.028034, 5.585666, 5.650946]",5.75
2025-10-21 14:52:55,Ceske_Budejovice,1003575,cesnet.cz,"[5.436425, 6.972007, 4.85061]",5.75
2025-10-22 01:23:10,Ceske_Budejovice,795,cesnet.cz,"[5.565697, 5.598722, 6.11405]",5.76
2025-10-21 11:53:10,Ceske_Budejovice,795,cesnet.cz,"[5.95277, 5.564929, 5.750017]",5.76
2025-10-21 15:53:11,Ceske_Budejovice,795,cesnet.cz,"[5.877506, 5.707778, 5.713922]",5.77
2025-10-21 16:53:11,Ceske_Budejovice,795,cesnet.cz,"[5.872898, 5.69165, 5.743106]",5.77
2025-10-21 11:22:58,Ceske_Budejovice,1003512,cesnet.cz,"[7.2575, 5.337236, 4.740952]",5.78
2025-10-21 22:23:11,Ceske_Budejovice,795,cesnet.cz,"[5.759234, 5.723905, 5.907457]",5.8
2025-10-21 08:38:33,Ceske_Budejovice,1009194,cesnet.cz,"[5.078376, 7.53823, 4.806792]",5.81
2025-10-21 13:37:55,Ceske_Budejovice,1003575,cesnet.cz,"[5.560516, 6.04256, 5.826861]",5.81
2025-10-21 08:23:11,Ceske_Budejovice,795,cesnet.cz,"[5.755394, 6.031874, 5.709313]",5.83
2025-10-21 20:53:11,Ceske_Budejovice,795,cesnet.cz,"[6.292226, 5.462786, 5.81069]",5.86
2025-10-22 03:38:09,Ceske_Budejovice,795,cesnet.cz,"[6.319106, 5.654017, 5.597953]",5.86
2025-10-21 21:08:09,Ceske_Budejovice,795,cesnet.cz,"[5.56493, 6.622466, 5.423617]",5.87
2025-10-21 17:38:10,Ceske_Budejovice,795,cesnet.cz,"[6.504194, 5.554177, 5.544193]",5.87
2025-10-22 06:22:54,Ceske_Budejovice,1003575,cesnet.cz,"[6.968973, 5.887271, 4.818452]",5.89
2025-10-21 14:53:11,Ceske_Budejovice,795,cesnet.cz,"[5.585666, 5.660161, 6.461186]",5.9
2025-10-21 17:53:09,Ceske_Budejovice,795,cesnet.cz,"[6.193922, 5.763841, 5.778434]",5.91
2025-10-22 05:38:11,Ceske_Budejovice,795,cesnet.cz,"[6.063362, 5.66861, 6.077186]",5.94
2025-10-22 02:23:32,Ceske_Budejovice,1009194,cesnet.cz,"[5.209319, 7.664077, 4.987091]",5.95
2025-10-21 21:07:59,Ceske_Budejovice,16701,cesnet.cz,"[6.048099, 6.021629, 5.924908]",6.0
2025-10-21 23:08:34,Ceske_Budejovice,1009194,cesnet.cz,"[5.092233, 8.163157, 4.756007]",6.0
2025-10-21 20:08:31,Ceske_Budejovice,1009194,cesnet.cz,"[5.252421, 7.797407, 4.982746]",6.01
2025-10-22 03:08:00,Ceske_Budejovice,16701,cesnet.cz,"[4.971434, 8.277063, 4.798673]",6.02
2025-10-21 13:08:11,Ceske_Budejovice,795,cesnet.cz,"[5.555713, 6.92813, 5.72237]",6.07
2025-10-21 21:08:32,Ceske_Budejovice,1009194,cesnet.cz,"[6.297881, 5.960617, 5.974869]",6.08
2025-10-21 21:53:09,Ceske_Budejovice,795,cesnet.cz,"[5.56877, 7.03949, 5.642497]",6.08
2025-10-21 18:23:10,Ceske_Budejovice,795,cesnet.cz,"[7.050242, 5.501185, 5.725441]",6.09
2025-10-21 10:23:10,Ceske_Budejovice,795,cesnet.cz,"[5.877505, 5.889794, 6.645506]",6.14
2025-10-21 15:22:54,Ceske_Budejovice,1003575,cesnet.cz,"[5.28313, 5.5998, 7.565102]",6.15
2025-10-22 07:53:11,Ceske_Budejovice,795,cesnet.cz,"[6.637058, 5.875202, 5.97581]",6.16
2025-10-22 07:08:09,Ceske_Budejovice,795,cesnet.cz,"[5.712385, 5.339138, 7.426562]",6.16
2025-10-22 07:53:32,Ceske_Budejovice,1004776,cesnet.cz,"[6.560511, 4.108955, 7.888619]",6.19
2025-10-21 16:38:34,Ceske_Budejovice,1009194,cesnet.cz,"[7.08286, 4.80016, 6.69596]",6.19
2025-10-21 17:07:55,Ceske_Budejovice,1003575,cesnet.cz,"[7.006252, 5.758535, 5.926871]",6.23
2025-10-22 07:23:10,Ceske_Budejovice,795,cesnet.cz,"[6.286082, 6.441985, 6.099457]",6.28
2025-10-21 18:37:56,Ceske_Budejovice,1003512,cesnet.cz,"[6.619332, 5.050668, 7.350009]",6.34
2025-10-21 21:07:57,Ceske_Budejovice,1003575,cesnet.cz,"[6.332592, 6.718148, 6.043365]",6.36
2025-10-22 01:08:33,Ceske_Budejovice,1009194,cesnet.cz,"[5.259989, 9.154474, 4.760473]",6.39
2025-10-22 07:53:31,Ceske_Budejovice,1009194,cesnet.cz,"[5.282995, 7.115759, 7.042314]",6.48
2025-10-21 19:07:58,Ceske_Budejovice,1003512,cesnet.cz,"[8.142228, 7.438179, 4.01559]",6.53
2025-10-21 21:07:57,Ceske_Budejovice,1003512,cesnet.cz,"[6.544018, 6.628915, 6.438576]",6.54
2025-10-21 16:52:58,Ceske_Budejovice,1003512,cesnet.cz,"[6.221705, 7.499224, 5.91942]",6.55
2025-10-21 18:08:31,Ceske_Budejovice,1009194,cesnet.cz,"[9.41631, 5.696131, 4.78019]",6.63
2025-10-21 20:53:34,Ceske_Budejovice,1009194,cesnet.cz,"[5.254024, 10.322416, 5.066882]",6.88
2025-10-21 21:23:32,Ceske_Budejovice,1009194,cesnet.cz,"[6.26063, 8.461508, 6.041017]",6.92
2025-10-22 07:53:25,Ceske_Budejovice,1011064,cesnet.cz,"[6.945552, 6.950435, 6.925173]",6.94
2025-10-22 02:38:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.269572, 6.814199, 6.925949]",7.0
2025-10-21 21:23:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.177554, 6.843136, 6.985613]",7.0
2025-10-22 05:23:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.070525, 7.012497, 6.908501]",7.0
2025-10-22 03:53:25,Ceske_Budejovice,1011064,cesnet.cz,"[6.95565, 6.993647, 7.106518]",7.02
2025-10-22 01:38:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.338669, 6.827659, 6.889648]",7.02
2025-10-21 10:53:25,Ceske_Budejovice,1011064,cesnet.cz,"[6.88849, 7.219813, 7.003304]",7.04
2025-10-21 11:08:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.155058, 7.016148, 7.008518]",7.06
2025-10-21 22:23:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.172793, 6.900629, 7.137337]",7.07
2025-10-21 21:38:33,Ceske_Budejovice,1009194,cesnet.cz,"[8.496924, 6.63452, 6.146076]",7.09
2025-10-21 22:38:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.372836, 6.991098, 6.928929]",7.1
2025-10-22 06:23:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.4102, 7.148359, 6.896506]",7.15
2025-10-22 05:08:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.716281, 6.931245, 6.843273]",7.16
2025-10-21 11:38:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.155908, 7.415487, 6.92101]",7.16
2025-10-22 03:08:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.336833, 6.887835, 7.278753]",7.17
2025-10-22 03:23:27,Ceske_Budejovice,1011064,cesnet.cz,"[6.982592, 6.864581, 7.657657]",7.17
2025-10-21 09:08:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.141298, 7.445025, 6.914177]",7.17
2025-10-21 22:08:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.809451, 6.836322, 6.891981]",7.18
2025-10-21 19:53:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.350732, 7.094847, 7.133696]",7.19
2025-10-22 01:08:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.505284, 6.875344, 7.178502]",7.19
2025-10-21 08:08:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.38737, 7.274949, 6.942073]",7.2
2025-10-22 01:53:27,Ceske_Budejovice,1011064,cesnet.cz,"[6.891356, 7.811806, 6.924342]",7.21
2025-10-21 13:53:24,Ceske_Budejovice,1011064,cesnet.cz,"[6.931204, 7.714256, 6.976841]",7.21
2025-10-21 15:08:24,Ceske_Budejovice,1011064,cesnet.cz,"[6.946468, 7.293306, 7.426961]",7.22
2025-10-22 03:38:00,Ceske_Budejovice,23835,cesnet.cz,"[7.313456, 7.221405, 7.14742]",7.23
2025-10-21 11:53:26,Ceske_Budejovice,1011064,cesnet.cz,"[6.894272, 7.538567, 7.266288]",7.23
2025-10-21 16:38:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.75105, 6.881147, 7.096326]",7.24
2025-10-22 07:23:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.41322, 7.219915, 7.10529]",7.25
2025-10-21 17:08:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.810724, 6.908563, 7.042351]",7.25
2025-10-21 08:23:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.335115, 6.875458, 7.540523]",7.25
2025-10-21 12:53:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.286464, 6.904409, 7.55102]",7.25
2025-10-22 05:53:27,Ceske_Budejovice,1011064,cesnet.cz,"[6.986798, 6.933382, 7.824493]",7.25
2025-10-22 07:08:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.250492, 7.295229, 7.231508]",7.26
2025-10-21 23:38:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.12813, 7.090909, 7.566867]",7.26
2025-10-21 18:23:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.658551, 7.124042, 7.034244]",7.27
2025-10-21 22:53:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.764557, 7.12001, 6.9226]",7.27
2025-10-22 04:08:24,Ceske_Budejovice,1011064,cesnet.cz,"[6.915096, 7.272815, 7.672243]",7.29
2025-10-22 03:38:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.161816, 7.787585, 6.963613]",7.3
2025-10-21 12:23:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.8174, 6.907479, 7.17478]",7.3
2025-10-22 00:53:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.51249, 7.393904, 6.993718]",7.3
2025-10-21 16:23:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.06134, 7.163476, 7.707842]",7.31
2025-10-21 16:08:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.119045, 6.998694, 7.801122]",7.31
2025-10-22 04:23:03,Ceske_Budejovice,23835,cesnet.cz,"[7.326676, 7.28137, 7.355255]",7.32
2025-10-21 10:23:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.20679, 7.836861, 6.917766]",7.32
2025-10-22 00:08:02,Ceske_Budejovice,23835,cesnet.cz,"[7.452046, 7.248026, 7.340326]",7.35
2025-10-22 05:38:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.767988, 7.135451, 7.175408]",7.36
2025-10-22 03:23:01,Ceske_Budejovice,23835,cesnet.cz,"[7.482256, 7.299515, 7.32791]",7.37
2025-10-21 23:08:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.077437, 7.611209, 7.409126]",7.37
2025-10-21 19:08:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.927725, 7.132668, 7.049818]",7.37
2025-10-22 02:23:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.756369, 6.939682, 7.424872]",7.37
2025-10-22 02:53:01,Ceske_Budejovice,23835,cesnet.cz,"[7.41905, 7.539596, 7.18946]",7.38
2025-10-21 21:38:03,Ceske_Budejovice,23835,cesnet.cz,"[7.38814, 7.412881, 7.342106]",7.38
2025-10-22 05:23:03,Ceske_Budejovice,23835,cesnet.cz,"[7.517076, 7.371031, 7.283056]",7.39
2025-10-21 14:23:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.153063, 7.830645, 7.186921]",7.39
2025-10-21 18:53:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.095722, 8.086551, 6.984836]",7.39
2025-10-22 04:23:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.512302, 6.996042, 7.699672]",7.4
2025-10-21 11:08:02,Ceske_Budejovice,23835,cesnet.cz,"[7.433125, 7.277836, 7.501066]",7.4
2025-10-21 22:53:02,Ceske_Budejovice,23835,cesnet.cz,"[7.649861, 7.40176, 7.16139]",7.4
2025-10-22 00:08:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.044098, 7.848196, 7.300561]",7.4
2025-10-22 02:23:02,Ceske_Budejovice,23835,cesnet.cz,"[7.511526, 7.330961, 7.355115]",7.4
2025-10-21 14:23:01,Ceske_Budejovice,23835,cesnet.cz,"[7.481271, 7.212356, 7.502236]",7.4
2025-10-22 02:53:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.881999, 7.166885, 7.155788]",7.4
2025-10-21 09:53:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.445197, 6.928963, 7.821021]",7.4
2025-10-22 01:08:01,Ceske_Budejovice,23835,cesnet.cz,"[7.577036, 7.372456, 7.286676]",7.41
2025-10-22 06:53:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.643824, 7.515992, 7.066901]",7.41
2025-10-21 12:08:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.008189, 7.523543, 7.702147]",7.41
2025-10-22 01:38:01,Ceske_Budejovice,23835,cesnet.cz,"[7.476246, 7.542875, 7.209965]",7.41
2025-10-21 12:38:03,Ceske_Budejovice,23835,cesnet.cz,"[7.441485, 7.468221, 7.35544]",7.42
2025-10-21 15:38:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.489082, 6.916297, 7.841903]",7.42
2025-10-21 16:53:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.653638, 6.966266, 7.647873]",7.42
2025-10-22 00:23:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.656978, 7.257286, 7.331572]",7.42
2025-10-21 17:08:01,Ceske_Budejovice,23835,cesnet.cz,"[7.627337, 7.183615, 7.481121]",7.43
2025-10-21 20:23:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.660719, 6.885542, 7.770418]",7.44
2025-10-21 23:53:02,Ceske_Budejovice,23835,cesnet.cz,"[7.52079, 7.49396, 7.312525]",7.44
2025-10-21 21:53:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.665587, 7.7654, 6.890239]",7.44
2025-10-21 19:38:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.620354, 6.91988, 7.815449]",7.45
2025-10-21 12:23:01,Ceske_Budejovice,23835,cesnet.cz,"[7.421135, 7.54308, 7.398935]",7.45
2025-10-21 12:08:02,Ceske_Budejovice,23835,cesnet.cz,"[7.780837, 7.28559, 7.28701]",7.45
2025-10-22 06:38:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.381867, 7.051174, 7.940861]",7.46
2025-10-21 11:23:01,Ceske_Budejovice,23835,cesnet.cz,"[7.514126, 7.426935, 7.458755]",7.47
2025-10-21 09:23:02,Ceske_Budejovice,23835,cesnet.cz,"[7.58303, 7.28224, 7.53918]",7.47
2025-10-22 01:23:01,Ceske_Budejovice,23835,cesnet.cz,"[7.432001, 7.462261, 7.544886]",7.48
2025-10-21 09:38:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.879959, 6.99088, 7.569034]",7.48
2025-10-21 14:53:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.412676, 7.331811, 7.684499]",7.48
2025-10-21 13:23:01,Ceske_Budejovice,23835,cesnet.cz,"[7.631562, 7.09451, 7.728106]",7.48
2025-10-22 05:08:02,Ceske_Budejovice,23835,cesnet.cz,"[7.749027, 7.36616, 7.33549]",7.48
2025-10-21 13:38:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.357148, 7.383752, 7.731798]",7.49
2025-10-22 07:08:02,Ceske_Budejovice,23835,cesnet.cz,"[7.824826, 7.24274, 7.392265]",7.49
2025-10-21 15:38:31,Ceske_Budejovice,1009194,cesnet.cz,"[10.680968, 6.873633, 4.941748]",7.5
2025-10-22 02:08:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.464486, 7.337707, 7.70344]",7.5
2025-10-21 22:08:01,Ceske_Budejovice,23835,cesnet.cz,"[7.685236, 7.553806, 7.303019]",7.51
2025-10-21 17:53:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.725966, 6.967955, 7.822471]",7.51
2025-10-21 15:23:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.572276, 7.176038, 7.782189]",7.51
2025-10-21 15:53:00,Ceske_Budejovice,23835,cesnet.cz,"[7.764026, 7.375065, 7.379841]",7.51
2025-10-22 01:53:02,Ceske_Budejovice,23835,cesnet.cz,"[7.827572, 7.329966, 7.394681]",7.52
2025-10-22 04:53:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.472221, 7.214923, 7.880952]",7.52
2025-10-21 23:23:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.458403, 7.852477, 7.257577]",7.52
2025-10-21 15:38:02,Ceske_Budejovice,23835,cesnet.cz,"[7.661771, 7.39942, 7.498696]",7.52
2025-10-22 04:08:03,Ceske_Budejovice,23835,cesnet.cz,"[7.516326, 7.762561, 7.275405]",7.52
2025-10-21 10:08:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.829236, 7.063762, 7.661384]",7.52
2025-10-22 00:23:01,Ceske_Budejovice,23835,cesnet.cz,"[7.603476, 7.25198, 7.736035]",7.53
2025-10-21 21:38:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.476984, 7.663182, 7.442512]",7.53
2025-10-21 22:23:02,Ceske_Budejovice,23835,cesnet.cz,"[7.824812, 7.255871, 7.494495]",7.53
2025-10-21 13:23:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.060319, 7.816779, 7.735784]",7.54
2025-10-22 01:23:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.794781, 7.475945, 7.352152]",7.54
2025-10-21 10:53:03,Ceske_Budejovice,23835,cesnet.cz,"[7.938737, 7.341835, 7.37087]",7.55
2025-10-21 15:53:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.805369, 7.279474, 7.57879]",7.55
2025-10-22 00:38:02,Ceske_Budejovice,23835,cesnet.cz,"[7.593937, 7.410616, 7.659131]",7.55
2025-10-21 15:23:01,Ceske_Budejovice,23835,cesnet.cz,"[7.682886, 7.415565, 7.585756]",7.56
2025-10-21 08:53:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.749679, 7.197398, 7.741846]",7.56
2025-10-21 23:53:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.613274, 7.190489, 7.870949]",7.56
2025-10-22 06:53:00,Ceske_Budejovice,23835,cesnet.cz,"[7.942292, 7.388885, 7.380725]",7.57
2025-10-22 04:38:26,Ceske_Budejovice,1011064,cesnet.cz,"[7.637142, 7.77546, 7.32927]",7.58
2025-10-21 23:23:00,Ceske_Budejovice,23835,cesnet.cz,"[8.009377, 7.308929, 7.452051]",7.59
2025-10-22 00:53:03,Ceske_Budejovice,23835,cesnet.cz,"[7.51473, 7.471585, 7.826527]",7.6
2025-10-22 06:08:02,Ceske_Budejovice,23835,cesnet.cz,"[7.887132, 7.518655, 7.414275]",7.61
2025-10-21 14:08:03,Ceske_Budejovice,23835,cesnet.cz,"[7.472095, 7.928795, 7.431275]",7.61
2025-10-22 06:23:01,Ceske_Budejovice,23835,cesnet.cz,"[7.771717, 7.250356, 7.802291]",7.61
2025-10-21 16:23:03,Ceske_Budejovice,23835,cesnet.cz,"[7.664626, 7.364961, 7.811161]",7.61
2025-10-21 23:37:59,Ceske_Budejovice,23835,cesnet.cz,"[7.736735, 7.629887, 7.462866]",7.61
2025-10-21 10:38:03,Ceske_Budejovice,23835,cesnet.cz,"[7.446071, 8.014331, 7.410615]",7.62
2025-10-21 17:23:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.599694, 7.717988, 7.533773]",7.62
2025-10-21 15:08:02,Ceske_Budejovice,23835,cesnet.cz,"[7.732721, 7.219805, 7.909242]",7.62
2025-10-22 06:38:03,Ceske_Budejovice,23835,cesnet.cz,"[7.778111, 7.806081, 7.29727]",7.63
2025-10-21 21:08:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.474675, 7.782111, 7.62882]",7.63
2025-10-22 06:08:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.701321, 7.463731, 7.726329]",7.63
2025-10-21 14:38:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.460768, 7.750817, 7.698892]",7.64
2025-10-21 14:38:03,Ceske_Budejovice,23835,cesnet.cz,"[7.798411, 7.620377, 7.508776]",7.64
2025-10-21 13:08:01,Ceske_Budejovice,23835,cesnet.cz,"[7.921751, 7.404631, 7.617546]",7.65
2025-10-21 20:53:01,Ceske_Budejovice,23835,cesnet.cz,"[7.655076, 7.511661, 7.768421]",7.65
2025-10-21 10:07:59,Ceske_Budejovice,23835,cesnet.cz,"[7.69177, 7.941581, 7.345416]",7.66
2025-10-21 16:08:01,Ceske_Budejovice,23835,cesnet.cz,"[7.555116, 7.268011, 8.172897]",7.67
2025-10-22 03:53:00,Ceske_Budejovice,23835,cesnet.cz,"[7.868117, 7.589456, 7.539876]",7.67
2025-10-21 20:53:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.19076, 7.86476, 7.951343]",7.67
2025-10-21 12:38:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.637857, 7.771076, 7.644729]",7.68
2025-10-21 20:38:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.812001, 7.622915, 7.637171]",7.69
2025-10-21 08:23:03,Ceske_Budejovice,23835,cesnet.cz,"[7.736486, 7.828722, 7.492761]",7.69
2025-10-21 08:38:27,Ceske_Budejovice,1011064,cesnet.cz,"[7.783042, 7.615925, 7.693838]",7.7
2025-10-21 20:23:01,Ceske_Budejovice,23835,cesnet.cz,"[7.500076, 8.223277, 7.36812]",7.7
2025-10-22 02:38:03,Ceske_Budejovice,23835,cesnet.cz,"[7.800101, 7.567581, 7.730722]",7.7
2025-10-21 13:08:25,Ceske_Budejovice,1011064,cesnet.cz,"[7.683066, 7.853382, 7.556006]",7.7
2025-10-21 20:08:24,Ceske_Budejovice,1011064,cesnet.cz,"[7.638948, 7.727027, 7.741744]",7.7
